date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-04-06,Alaska,432690.0,658125.0,258884.0,24.52,59.15,179359.0,35.39,89.96,1254.0,4050.0,5536.0,0.657
2021-04-07,Alaska,436681.0,684095.0,260622.0,24.87,59.69,181924.0,35.63,93.51,3991.0,4207.0,5751.0,0.638
2021-04-08,Alaska,443287.0,692995.0,263119.0,25.51,60.6,186597.0,35.97,94.73,6606.0,4537.0,6202.0,0.64
2021-04-09,Alaska,448337.0,703015.0,265468.0,25.97,61.29,189958.0,36.29,96.1,5050.0,4664.0,6376.0,0.638
2021-04-10,Alaska,455719.0,706185.0,268587.0,26.63,62.3,194814.0,36.72,96.53,7382.0,5069.0,6929.0,0.645
2021-04-11,Alaska,461286.0,706185.0,270838.0,27.17,63.06,198792.0,37.02,96.53,5567.0,4676.0,6392.0,0.653
2021-04-12,Alaska,465250.0,706185.0,272212.0,27.58,63.6,201795.0,37.21,96.53,3964.0,4831.0,6604.0,0.659
2021-04-13,Alaska,496015.0,717325.0,282684.0,30.4,67.8,222407.0,38.64,98.06,30765.0,9046.0,12366.0,0.691
2021-04-14,Alaska,499742.0,722835.0,284110.0,30.77,68.31,225131.0,38.84,98.81,3727.0,9009.0,12315.0,0.691
2021-04-15,Alaska,499815.0,729305.0,284193.0,30.79,68.32,225221.0,38.85,99.69,73.0,8075.0,11038.0,0.685
2021-04-16,Alaska,504860.0,735675.0,286100.0,31.21,69.01,228333.0,39.11,100.56,5045.0,8075.0,11038.0,0.686
2021-04-17,Alaska,509843.0,746705.0,288040.0,31.63,69.69,231393.0,39.37,102.07,4983.0,7732.0,10569.0,0.683
2021-04-18,Alaska,515501.0,746705.0,290503.0,32.06,70.47,234553.0,39.71,102.07,5658.0,7745.0,10587.0,0.69
2021-04-19,Alaska,517521.0,746705.0,291456.0,32.21,70.74,235666.0,39.84,102.07,2020.0,7467.0,10207.0,0.693
2021-04-20,Alaska,519030.0,746805.0,291921.0,32.36,70.95,236706.0,39.9,102.09,1509.0,3288.0,4495.0,0.695
2021-04-21,Alaska,524758.0,749605.0,294331.0,32.78,71.73,239813.0,40.23,102.47,5728.0,3574.0,4886.0,0.7
2021-04-22,Alaska,530134.0,751205.0,296911.0,33.15,72.47,242474.0,40.59,102.69,5376.0,4331.0,5920.0,0.706
2021-04-23,Alaska,533546.0,756585.0,298047.0,33.45,72.93,244728.0,40.74,103.42,3412.0,4098.0,5602.0,0.705
2021-04-24,Alaska,536961.0,759125.0,299312.0,33.74,73.4,246821.0,40.92,103.77,3415.0,3874.0,5296.0,0.707
2021-04-25,Alaska,539630.0,759125.0,300351.0,33.96,73.77,248428.0,41.06,103.77,2669.0,3447.0,4712.0,0.711
2021-04-26,Alaska,540565.0,759125.0,300706.0,34.04,73.89,249036.0,41.11,103.77,935.0,3292.0,4500.0,0.712
2021-04-27,Alaska,541593.0,760525.0,301212.0,34.11,74.03,249547.0,41.17,103.96,1028.0,3223.0,4406.0,0.712
2021-04-28,Alaska,543274.0,765635.0,301770.0,34.27,74.26,250694.0,41.25,104.66,1681.0,2645.0,3616.0,0.71
2021-04-29,Alaska,550524.0,768205.0,304657.0,34.86,75.25,255008.0,41.65,105.01,7250.0,2913.0,3982.0,0.717
2021-04-30,Alaska,552792.0,769205.0,305395.0,35.07,75.57,256564.0,41.75,105.15,2268.0,2749.0,3758.0,0.719
2021-05-01,Alaska,560662.0,769205.0,307711.0,35.84,76.64,262217.0,42.06,105.15,7870.0,3386.0,4629.0,0.729
2021-05-02,Alaska,562442.0,769205.0,308462.0,36.0,76.88,263330.0,42.17,105.15,1780.0,3259.0,4455.0,0.731
2021-05-03,Alaska,562875.0,769205.0,308656.0,36.03,76.94,263603.0,42.19,105.15,433.0,3187.0,4357.0,0.732
2021-05-04,Alaska,563184.0,772405.0,308846.0,36.05,76.99,263754.0,42.22,105.59,309.0,3084.0,4216.0,0.729
2021-05-05,Alaska,564720.0,774305.0,309518.0,36.17,77.2,264565.0,42.31,105.85,1536.0,3064.0,4188.0,0.729
2021-05-06,Alaska,567031.0,776005.0,310415.0,36.34,77.51,265869.0,42.43,106.08,2311.0,2358.0,3223.0,0.731
2021-05-07,Alaska,569040.0,777445.0,311397.0,36.49,77.79,266960.0,42.57,106.27,2009.0,2321.0,3173.0,0.732
2021-05-08,Alaska,571320.0,777945.0,312475.0,36.68,78.1,268319.0,42.71,106.34,2280.0,1523.0,2082.0,0.734
2021-05-09,Alaska,571368.0,777945.0,312535.0,36.69,78.1,268405.0,42.72,106.34,48.0,1275.0,1743.0,0.734
2021-05-10,Alaska,575174.0,777945.0,314070.0,37.03,78.62,270922.0,42.93,106.34,3806.0,1757.0,2402.0,0.739
2021-05-11,Alaska,576062.0,781245.0,314577.0,37.11,78.75,271486.0,43.0,106.79,888.0,1840.0,2515.0,0.737
2021-05-12,Alaska,577317.0,790295.0,315132.0,37.22,78.92,272256.0,43.08,108.03,1255.0,1800.0,2461.0,0.731
2021-01-12,American Samoa,2124.0,10650.0,842.0,0.47,3.81,260.0,1.51,19.12,,,,0.199
2021-01-13,American Samoa,2577.0,10650.0,1193.0,0.65,4.63,362.0,2.14,19.12,453.0,453.0,8134.0,0.242
2021-01-14,American Samoa,2971.0,10650.0,2409.0,,5.33,,4.33,19.12,394.0,424.0,7614.0,0.279
2021-01-15,American Samoa,3883.0,18450.0,3144.0,1.33,6.97,738.0,5.65,33.13,912.0,586.0,10523.0,0.21
2021-01-16,American Samoa,,,,,,,,,218.25,494.0,8871.0,
2021-01-17,American Samoa,,,,,,,,,218.25,439.0,7883.0,
2021-01-18,American Samoa,,,,,,,,,218.25,402.0,7219.0,
2021-01-19,American Samoa,4756.0,18450.0,3985.0,1.38,8.54,770.0,7.16,33.13,218.25,376.0,6752.0,0.258
2021-01-20,American Samoa,5313.0,18450.0,4476.0,1.5,9.54,836.0,8.04,33.13,557.0,391.0,7021.0,0.288
2021-01-21,American Samoa,5664.0,18450.0,4734.0,1.67,10.17,929.0,8.5,33.13,351.0,385.0,6913.0,0.307
2021-01-22,American Samoa,6569.0,18450.0,5627.0,1.69,11.8,940.0,10.1,33.13,905.0,384.0,6895.0,0.356
2021-01-23,American Samoa,6831.0,18450.0,5881.0,1.7,12.27,948.0,10.56,33.13,262.0,390.0,7003.0,0.37
2021-01-24,American Samoa,8046.0,18450.0,7096.0,1.7,14.45,948.0,12.74,33.13,1215.0,532.0,9553.0,0.436
2021-01-25,American Samoa,8046.0,18450.0,7096.0,1.7,14.45,948.0,12.74,33.13,0.0,501.0,8996.0,0.436
2021-01-26,American Samoa,8315.0,18450.0,7365.0,1.7,14.93,948.0,13.23,33.13,269.0,508.0,9122.0,0.451
2021-01-27,American Samoa,9085.0,18450.0,8133.0,1.71,16.31,950.0,14.6,33.13,770.0,539.0,9679.0,0.492
2021-01-28,American Samoa,9085.0,18450.0,8133.0,1.71,16.31,950.0,14.6,33.13,0.0,489.0,8781.0,0.492
2021-01-29,American Samoa,9925.0,18450.0,8926.0,1.79,17.82,997.0,16.03,33.13,840.0,479.0,8601.0,0.538
2021-01-30,American Samoa,9925.0,18450.0,8926.0,1.79,17.82,997.0,16.03,33.13,0.0,442.0,7937.0,0.538
2021-01-31,American Samoa,9925.0,18450.0,8926.0,1.79,17.82,997.0,16.03,33.13,0.0,268.0,4812.0,0.538
2021-02-01,American Samoa,10761.0,18450.0,9713.0,1.88,19.32,1046.0,17.44,33.13,836.0,388.0,6967.0,0.583
2021-02-02,American Samoa,10761.0,18450.0,9713.0,1.88,19.32,1046.0,17.44,33.13,0.0,349.0,6267.0,0.583
2021-02-03,American Samoa,11066.0,18450.0,9759.0,2.34,19.87,1305.0,17.52,33.13,305.0,283.0,5082.0,0.6
2021-02-04,American Samoa,11257.0,29450.0,9761.0,2.68,20.21,1494.0,17.53,52.88,191.0,310.0,5567.0,0.382
2021-02-05,American Samoa,12029.0,29450.0,9775.0,4.04,21.6,2252.0,17.55,52.88,772.0,301.0,5405.0,0.408
2021-02-06,American Samoa,12259.0,29450.0,9779.0,4.45,22.01,2478.0,17.56,52.88,230.0,333.0,5980.0,0.416
2021-02-07,American Samoa,12259.0,29450.0,9779.0,4.45,22.01,2478.0,17.56,52.88,0.0,333.0,5980.0,0.416
2021-02-08,American Samoa,12259.0,29450.0,9779.0,4.45,22.01,2478.0,17.56,52.88,0.0,214.0,3843.0,0.416
2021-02-09,American Samoa,12680.0,29450.0,9792.0,5.18,22.77,2885.0,17.58,52.88,421.0,274.0,4920.0,0.431
2021-02-10,American Samoa,13318.0,29450.0,9818.0,6.27,23.91,3494.0,17.63,52.88,638.0,322.0,5782.0,0.452
2021-02-11,American Samoa,13513.0,29450.0,9822.0,6.62,24.27,3685.0,17.64,52.88,195.0,322.0,5782.0,0.459
2021-02-12,American Samoa,15032.0,29450.0,10057.0,8.92,26.99,4968.0,18.06,52.88,1519.0,429.0,7703.0,0.51
2021-02-13,American Samoa,15382.0,29450.0,10062.0,9.53,27.62,5308.0,18.07,52.88,350.0,446.0,8009.0,0.522
2021-02-14,American Samoa,15382.0,29450.0,10062.0,9.53,27.62,5308.0,18.07,52.88,0.0,446.0,8009.0,0.522
2021-02-15,American Samoa,,,,,,,,,363.5,498.0,8943.0,
2021-02-16,American Samoa,16109.0,29450.0,10236.0,10.52,28.93,5860.0,18.38,52.88,363.5,490.0,8799.0,0.547
2021-02-17,American Samoa,16269.0,29450.0,10267.0,10.75,29.21,5989.0,18.44,52.88,160.0,422.0,7578.0,0.552
2021-02-18,American Samoa,16269.0,29450.0,10267.0,10.75,29.21,5989.0,18.44,52.88,0.0,394.0,7075.0,0.552
2021-02-19,American Samoa,16269.0,29450.0,10267.0,10.75,29.21,5989.0,18.44,52.88,0.0,177.0,3178.0,0.552
2021-02-20,American Samoa,17740.0,29450.0,10831.0,12.38,31.86,6893.0,19.45,52.88,1471.0,337.0,6051.0,0.602
2021-02-21,American Samoa,18778.0,29450.0,10948.0,14.03,33.72,7811.0,19.66,52.88,1038.0,485.0,8709.0,0.638
2021-02-22,American Samoa,18816.0,29450.0,11054.0,14.11,33.79,7859.0,19.85,52.88,38.0,439.0,7883.0,0.639
2021-02-23,American Samoa,18816.0,29450.0,11054.0,14.11,33.79,7859.0,19.85,52.88,0.0,387.0,6949.0,0.639
2021-02-24,American Samoa,19739.0,29450.0,11814.0,14.4,35.45,8020.0,21.21,52.88,923.0,496.0,8907.0,0.67
2021-02-25,American Samoa,19739.0,29450.0,11814.0,14.4,35.45,8020.0,21.21,52.88,0.0,496.0,8907.0,0.67
2021-02-26,American Samoa,20336.0,29450.0,12351.0,14.51,36.52,8079.0,22.18,52.88,597.0,581.0,10433.0,0.691
2021-02-27,American Samoa,20338.0,29450.0,12354.0,14.51,36.52,8079.0,22.18,52.88,2.0,371.0,6662.0,0.691
2021-02-28,American Samoa,20338.0,29450.0,12355.0,14.51,36.52,8079.0,22.19,52.88,0.0,223.0,4004.0,0.691
2021-03-01,American Samoa,20338.0,29450.0,12355.0,14.51,36.52,8080.0,22.19,52.88,0.0,217.0,3897.0,0.691
2021-03-02,American Samoa,21079.0,29450.0,13028.0,14.62,37.85,8142.0,23.39,52.88,741.0,323.0,5800.0,0.716
2021-03-03,American Samoa,21079.0,29450.0,13029.0,14.62,37.85,8142.0,23.4,52.88,0.0,191.0,3430.0,0.716
2021-03-04,American Samoa,21625.0,38810.0,13467.0,14.82,38.83,8252.0,24.18,69.69,546.0,269.0,4830.0,0.557
2021-03-05,American Samoa,21625.0,43210.0,13468.0,14.82,38.83,8252.0,24.18,77.59,0.0,184.0,3304.0,0.5
2021-03-06,American Samoa,21625.0,43210.0,13468.0,14.82,38.83,8252.0,24.18,77.59,0.0,184.0,3304.0,0.5
2021-03-07,American Samoa,21625.0,43210.0,13469.0,14.82,38.83,8252.0,24.19,77.59,0.0,184.0,3304.0,0.5
2021-03-08,American Samoa,21625.0,43210.0,13469.0,14.82,38.83,8254.0,24.19,77.59,0.0,184.0,3304.0,0.5
2021-03-09,American Samoa,21625.0,43210.0,13471.0,14.82,38.83,8254.0,24.19,77.59,0.0,78.0,1401.0,0.5
2021-03-10,American Samoa,23696.0,43210.0,15085.0,15.63,42.55,8706.0,27.09,77.59,2071.0,374.0,6716.0,0.548
2021-03-11,American Samoa,23696.0,43210.0,15085.0,15.63,42.55,8706.0,27.09,77.59,0.0,296.0,5315.0,0.548
2021-03-12,American Samoa,23696.0,43210.0,15085.0,15.63,42.55,8706.0,27.09,77.59,0.0,296.0,5315.0,0.548
2021-03-13,American Samoa,23696.0,43210.0,15082.0,15.65,42.55,8713.0,27.08,77.59,0.0,296.0,5315.0,0.548
2021-03-14,American Samoa,23696.0,43210.0,15083.0,15.65,42.55,8713.0,27.08,77.59,0.0,296.0,5315.0,0.548
2021-03-15,American Samoa,24300.0,43210.0,15377.0,16.2,43.64,9023.0,27.61,77.59,604.0,382.0,6860.0,0.562
2021-03-16,American Samoa,24300.0,43210.0,15378.0,16.2,43.64,9024.0,27.61,77.59,0.0,382.0,6860.0,0.562
2021-03-17,American Samoa,24300.0,43210.0,15379.0,16.21,43.64,9025.0,27.62,77.59,0.0,86.0,1544.0,0.562
2021-03-18,American Samoa,24300.0,43210.0,15381.0,16.21,43.64,9025.0,27.62,77.59,0.0,86.0,1544.0,0.562
2021-03-19,American Samoa,24300.0,43210.0,15383.0,16.21,43.64,9026.0,27.62,77.59,0.0,86.0,1544.0,0.562
2021-03-20,American Samoa,24300.0,43210.0,15384.0,16.21,43.64,9027.0,27.62,77.59,0.0,86.0,1544.0,0.562
2021-03-21,American Samoa,24300.0,43210.0,15386.0,16.21,43.64,9028.0,27.63,77.59,0.0,86.0,1544.0,0.562
2021-03-22,American Samoa,27015.0,43210.0,16916.0,18.31,48.51,10196.0,30.38,77.59,2715.0,388.0,6967.0,0.625
2021-03-23,American Samoa,27263.0,43210.0,17114.0,18.39,48.96,10240.0,30.73,77.59,248.0,423.0,7596.0,0.631
2021-03-24,American Samoa,27837.0,43210.0,17371.0,18.95,49.99,10552.0,31.19,77.59,574.0,505.0,9068.0,0.644
2021-03-25,American Samoa,27864.0,43810.0,17385.0,18.97,50.04,10566.0,31.22,78.67,27.0,509.0,9140.0,0.636
2021-03-26,American Samoa,28503.0,43810.0,17548.0,19.83,51.18,11043.0,31.51,78.67,639.0,600.0,10774.0,0.651
2021-03-27,American Samoa,28527.0,43810.0,17567.0,19.84,51.23,11046.0,31.54,78.67,24.0,604.0,10846.0,0.651
2021-03-28,American Samoa,28527.0,43810.0,17570.0,19.84,51.23,11047.0,31.55,78.67,0.0,604.0,10846.0,0.651
2021-03-29,American Samoa,28527.0,43810.0,17575.0,19.84,51.23,11049.0,31.56,78.67,0.0,216.0,3879.0,0.651
2021-03-30,American Samoa,29079.0,43810.0,17718.0,20.58,52.22,11460.0,31.82,78.67,552.0,259.0,4651.0,0.664
2021-03-31,American Samoa,31167.0,43810.0,17856.0,24.07,55.97,13406.0,32.06,78.67,2088.0,476.0,8547.0,0.711
2021-04-01,American Samoa,31167.0,43810.0,17856.0,24.07,55.97,13406.0,32.06,78.67,0.0,472.0,8476.0,0.711
2021-04-02,American Samoa,31761.0,43810.0,18097.0,24.7,57.03,13754.0,32.5,78.67,594.0,465.0,8350.0,0.725
2021-04-03,American Samoa,31761.0,43810.0,18097.0,24.7,57.03,13755.0,32.5,78.67,0.0,462.0,8296.0,0.725
2021-04-04,American Samoa,31775.0,43810.0,18099.0,24.7,57.06,13755.0,32.5,78.67,14.0,464.0,8332.0,0.725
2021-04-05,American Samoa,31775.0,43810.0,18100.0,24.7,57.06,13755.0,32.5,78.67,0.0,464.0,8332.0,0.725
2021-04-06,American Samoa,31775.0,43810.0,18100.0,24.7,57.06,13755.0,32.5,78.67,0.0,385.0,6913.0,0.725
2021-04-07,American Samoa,32856.0,43810.0,18598.0,25.74,59.0,14337.0,33.4,78.67,1081.0,241.0,4328.0,0.75
2021-04-08,American Samoa,32904.0,43810.0,18650.0,25.75,59.09,14338.0,33.49,78.67,48.0,248.0,4453.0,0.751
2021-04-09,American Samoa,33545.0,43810.0,18895.0,26.46,60.24,14737.0,33.93,78.67,641.0,255.0,4579.0,0.766
2021-04-10,American Samoa,33545.0,43810.0,18895.0,26.46,60.24,14737.0,33.93,78.67,0.0,255.0,4579.0,0.766
2021-04-11,American Samoa,34165.0,43810.0,19406.0,26.66,61.35,14846.0,34.85,78.67,620.0,341.0,6123.0,0.78
2021-04-12,American Samoa,34165.0,43810.0,19406.0,26.66,61.35,14846.0,34.85,78.67,0.0,341.0,6123.0,0.78
2021-04-13,American Samoa,34165.0,43810.0,19408.0,26.66,61.35,14846.0,34.85,78.67,0.0,341.0,6123.0,0.78
2021-04-14,American Samoa,34786.0,43810.0,19632.0,27.36,62.46,15239.0,35.25,78.67,621.0,276.0,4956.0,0.794
2021-04-15,American Samoa,34786.0,43810.0,19633.0,27.36,62.46,15239.0,35.25,78.67,0.0,269.0,4830.0,0.794
2021-04-16,American Samoa,35972.0,43810.0,20247.0,28.38,64.59,15807.0,36.36,78.67,1186.0,347.0,6231.0,0.821
2021-04-17,American Samoa,35972.0,43810.0,20248.0,28.38,64.59,15807.0,36.36,78.67,0.0,347.0,6231.0,0.821
2021-04-18,American Samoa,35972.0,43810.0,20248.0,28.39,64.59,15809.0,36.36,78.67,0.0,258.0,4633.0,0.821
2021-04-19,American Samoa,35972.0,43810.0,20253.0,28.39,64.59,15809.0,36.37,78.67,0.0,258.0,4633.0,0.821
2021-04-20,American Samoa,35972.0,43810.0,20255.0,28.39,64.59,15811.0,36.37,78.67,0.0,258.0,4633.0,0.821
2021-04-21,American Samoa,36093.0,43810.0,20341.0,28.46,64.81,15849.0,36.53,78.67,121.0,187.0,3358.0,0.824
2021-04-22,American Samoa,36093.0,43810.0,20342.0,28.46,64.81,15849.0,36.53,78.67,0.0,187.0,3358.0,0.824
2021-04-23,American Samoa,37231.0,47010.0,20901.0,29.55,66.86,16454.0,37.53,84.42,1138.0,180.0,3232.0,0.792
2021-04-24,American Samoa,37231.0,47010.0,20902.0,29.55,66.86,16455.0,37.53,84.42,0.0,180.0,3232.0,0.792
2021-04-25,American Samoa,37590.0,47010.0,21165.0,29.72,67.5,16553.0,38.01,84.42,359.0,231.0,4148.0,0.8
2021-04-26,American Samoa,37590.0,47010.0,21165.0,29.73,67.5,16557.0,38.01,84.42,0.0,231.0,4148.0,0.8
2021-04-27,American Samoa,37808.0,47010.0,21284.0,29.9,67.89,16650.0,38.22,84.42,218.0,262.0,4705.0,0.804
2021-04-28,American Samoa,37808.0,47010.0,21284.0,29.9,67.89,16650.0,38.22,84.42,0.0,245.0,4399.0,0.804
2021-04-29,American Samoa,38337.0,54030.0,21552.0,30.37,68.84,16914.0,38.7,97.02,529.0,321.0,5764.0,0.71
2021-04-30,American Samoa,38743.0,54030.0,21731.0,30.78,69.57,17141.0,39.02,97.02,406.0,216.0,3879.0,0.717
2021-05-01,American Samoa,38743.0,54030.0,21732.0,30.78,69.57,17142.0,39.02,97.02,0.0,216.0,3879.0,0.717
2021-05-02,American Samoa,38743.0,54030.0,21732.0,30.78,69.57,17142.0,39.02,97.02,0.0,165.0,2963.0,0.717
2021-05-03,American Samoa,38743.0,54030.0,21732.0,30.78,69.57,17142.0,39.02,97.02,0.0,165.0,2963.0,0.717
2021-05-04,American Samoa,39125.0,54030.0,21904.0,31.16,70.26,17353.0,39.33,97.02,382.0,188.0,3376.0,0.724
2021-05-05,American Samoa,39268.0,54030.0,22002.0,31.24,70.51,17399.0,39.51,97.02,143.0,209.0,3753.0,0.727
2021-05-06,American Samoa,39268.0,54030.0,22002.0,31.24,70.51,17399.0,39.51,97.02,0.0,133.0,2388.0,0.727
2021-05-07,American Samoa,39666.0,54030.0,22119.0,31.77,71.23,17694.0,39.72,97.02,398.0,132.0,2370.0,0.734
2021-05-08,American Samoa,39666.0,54030.0,22122.0,31.77,71.23,17694.0,39.72,97.02,0.0,132.0,2370.0,0.734
2021-05-09,American Samoa,39666.0,54030.0,22122.0,31.77,71.23,17695.0,39.72,97.02,0.0,132.0,2370.0,0.734
2021-05-10,American Samoa,39666.0,54030.0,22122.0,31.77,71.23,17695.0,39.72,97.02,0.0,132.0,2370.0,0.734
2021-05-11,American Samoa,39666.0,54030.0,22122.0,31.78,71.23,17697.0,39.72,97.02,0.0,77.0,1383.0,0.734
2021-05-12,American Samoa,39666.0,54030.0,22122.0,31.78,71.23,17698.0,39.72,97.02,0.0,57.0,1024.0,0.734
2021-01-12,Arizona,141355.0,563025.0,95141.0,0.11,1.94,8343.0,1.31,7.74,,,,0.251
2021-01-13,Arizona,154745.0,569525.0,104387.0,0.17,2.13,12392.0,1.43,7.82,13390.0,13390.0,1840.0,0.272
2021-01-14,Arizona,173665.0,570625.0,157397.0,,2.39,,2.16,7.84,18920.0,16155.0,2219.0,0.304
2021-01-15,Arizona,197086.0,571725.0,176213.0,0.29,2.71,20837.0,2.42,7.85,23421.0,18577.0,2552.0,0.345
2021-01-16,Arizona,,,,,,,,,17297.5,18257.0,2508.0,
2021-01-17,Arizona,,,,,,,,,17297.5,18065.0,2482.0,
2021-01-18,Arizona,,,,,,,,,17297.5,17937.0,2464.0,
2021-01-19,Arizona,266276.0,571725.0,235331.0,0.42,3.66,30892.0,3.23,7.85,17297.5,17846.0,2452.0,0.466
2021-01-20,Arizona,281887.0,752250.0,246960.0,0.48,3.87,34788.0,3.39,10.33,15611.0,18163.0,2495.0,0.375
2021-01-21,Arizona,303899.0,797550.0,262120.0,0.57,4.18,41613.0,3.6,10.96,22012.0,18605.0,2556.0,0.381
2021-01-22,Arizona,329349.0,822050.0,280227.0,0.67,4.52,48938.0,3.85,11.29,25450.0,18895.0,2596.0,0.401
2021-01-23,Arizona,360958.0,829500.0,305744.0,0.76,4.96,55014.0,4.2,11.4,31609.0,20939.0,2877.0,0.435
2021-01-24,Arizona,390623.0,829500.0,332095.0,0.8,5.37,58291.0,4.56,11.4,29665.0,22706.0,3120.0,0.471
2021-01-25,Arizona,413662.0,829500.0,350648.0,0.86,5.68,62711.0,4.82,11.4,23039.0,23526.0,3232.0,0.499
2021-01-26,Arizona,430892.0,837200.0,366018.0,0.89,5.92,64551.0,5.03,11.5,17230.0,23517.0,3231.0,0.515
2021-01-27,Arizona,458258.0,990000.0,389059.0,0.95,6.3,68846.0,5.35,13.6,27366.0,25196.0,3462.0,0.463
2021-01-28,Arizona,487149.0,1011375.0,412841.0,1.02,6.69,73927.0,5.67,13.89,28891.0,26179.0,3597.0,0.482
2021-01-29,Arizona,521097.0,1012275.0,439897.0,1.11,7.16,80773.0,6.04,13.91,33948.0,27393.0,3763.0,0.515
2021-01-30,Arizona,557369.0,1013375.0,469916.0,1.2,7.66,86990.0,6.46,13.92,36272.0,28059.0,3855.0,0.55
2021-01-31,Arizona,594104.0,1013375.0,500942.0,1.27,8.16,92666.0,6.88,13.92,36735.0,29069.0,3994.0,0.586
2021-02-01,Arizona,620608.0,1013375.0,524413.0,1.31,8.53,95671.0,7.2,13.92,26504.0,29564.0,4062.0,0.612
2021-02-02,Arizona,631662.0,1082050.0,534476.0,1.33,8.68,96660.0,7.34,14.87,11054.0,28681.0,3940.0,0.584
2021-02-03,Arizona,656040.0,1181000.0,553373.0,1.4,9.01,102107.0,7.6,16.23,24378.0,28255.0,3882.0,0.555
2021-02-04,Arizona,686116.0,1185700.0,573845.0,1.53,9.43,111645.0,7.88,16.29,30076.0,28424.0,3905.0,0.579
2021-02-05,Arizona,719458.0,1186000.0,597525.0,1.67,9.88,121227.0,8.21,16.29,33342.0,28337.0,3893.0,0.607
2021-02-06,Arizona,766788.0,1186000.0,629750.0,1.87,10.53,136236.0,8.65,16.29,47330.0,29917.0,4110.0,0.647
2021-02-07,Arizona,809230.0,1186000.0,656909.0,2.08,11.12,151392.0,9.03,16.29,42442.0,30732.0,4222.0,0.682
2021-02-08,Arizona,841018.0,1186000.0,678697.0,2.22,11.55,161324.0,9.32,16.29,31788.0,31487.0,4326.0,0.709
2021-02-09,Arizona,863807.0,1265950.0,695970.0,2.29,11.87,166798.0,9.56,17.39,22789.0,33164.0,4556.0,0.682
2021-02-10,Arizona,897757.0,1370175.0,719051.0,2.44,12.33,177565.0,9.88,18.82,33950.0,34531.0,4744.0,0.655
2021-02-11,Arizona,941575.0,1391475.0,747599.0,2.65,12.94,192542.0,10.27,19.12,43818.0,36494.0,5014.0,0.677
2021-02-12,Arizona,990296.0,1393475.0,780057.0,2.86,13.61,207912.0,10.72,19.14,48721.0,38691.0,5316.0,0.711
2021-02-13,Arizona,1041021.0,1393475.0,811080.0,3.11,14.3,226158.0,11.14,19.14,50725.0,39176.0,5382.0,0.747
2021-02-14,Arizona,1089155.0,1393575.0,840252.0,3.37,14.96,244971.0,11.54,19.15,48134.0,39989.0,5494.0,0.782
2021-02-15,Arizona,,,,,,,,,32714.0,40122.0,5512.0,
2021-02-16,Arizona,1154583.0,1396475.0,886107.0,3.63,15.86,264416.0,12.17,19.19,32714.0,41539.0,5707.0,0.827
2021-02-17,Arizona,1164900.0,1396475.0,892791.0,3.68,16.0,267967.0,12.27,19.19,10317.0,38163.0,5243.0,0.834
2021-02-18,Arizona,1202770.0,1396475.0,914468.0,3.9,16.52,283955.0,12.56,19.19,37870.0,37314.0,5126.0,0.861
2021-02-19,Arizona,1376405.0,1679175.0,1036237.0,4.61,18.91,335248.0,14.24,23.07,173635.0,55158.0,7578.0,0.82
2021-02-20,Arizona,1425295.0,1688255.0,1064109.0,4.89,19.58,356055.0,14.62,23.19,48890.0,54896.0,7542.0,0.844
2021-02-21,Arizona,1469676.0,1688255.0,1087921.0,5.17,20.19,376371.0,14.95,23.19,44381.0,54360.0,7468.0,0.871
2021-02-22,Arizona,1506572.0,1688255.0,1083205.0,5.31,20.7,386775.0,14.88,23.19,36896.0,54958.0,7551.0,0.892
2021-02-23,Arizona,1525794.0,1755635.0,1095494.0,5.4,20.96,393019.0,15.05,24.12,19222.0,53030.0,7286.0,0.869
2021-02-24,Arizona,1555942.0,1977925.0,1110854.0,5.59,21.38,407127.0,15.26,27.17,30148.0,55863.0,7675.0,0.787
2021-02-25,Arizona,1607544.0,2064265.0,1136024.0,5.94,22.09,432137.0,15.61,28.36,51602.0,57825.0,7944.0,0.779
2021-02-26,Arizona,1671294.0,2143135.0,1168054.0,6.35,22.96,462074.0,16.05,29.44,63750.0,42127.0,5788.0,0.78
2021-02-27,Arizona,1728239.0,2148015.0,1195110.0,6.74,23.74,490688.0,16.42,29.51,56945.0,43278.0,5946.0,0.805
2021-02-28,Arizona,1792447.0,2148015.0,1220706.0,7.22,24.63,525426.0,16.77,29.51,64208.0,46110.0,6335.0,0.834
2021-03-01,Arizona,1849259.0,2148015.0,1244879.0,7.64,25.41,555881.0,17.1,29.51,56812.0,48955.0,6726.0,0.861
2021-03-02,Arizona,1889742.0,2244885.0,1262868.0,7.91,25.96,575562.0,17.35,30.84,40483.0,51993.0,7143.0,0.842
2021-03-03,Arizona,1930999.0,2392275.0,1277294.0,8.26,26.53,601274.0,17.55,32.87,41257.0,53580.0,7361.0,0.807
2021-03-04,Arizona,1979929.0,2453985.0,1298827.0,8.62,27.2,627446.0,17.84,33.71,48930.0,53198.0,7309.0,0.807
2021-03-05,Arizona,2038623.0,2598435.0,1325003.0,9.04,28.01,658220.0,18.2,35.7,58694.0,52476.0,7210.0,0.785
2021-03-06,Arizona,2043739.0,2623735.0,1328642.0,9.1,28.08,662235.0,18.25,36.05,5116.0,45071.0,6192.0,0.779
